typeId,typeName,date,percent
2,Nitric Oxide,2016-08-02,0.00
2,Nitric Oxide,2016-08-03,-87.01
2,Nitric Oxide,2016-08-04,-74.03
2,Nitric Oxide,2016-08-05,-48.05
2,Nitric Oxide,2016-08-06,-22.08
2,Nitric Oxide,2016-08-07,-61.04
2,Nitric Oxide,2016-08-08,-61.04
2,Nitric Oxide,2016-08-09,-61.04
2,Nitric Oxide,2016-08-10,-61.04
2,Nitric Oxide,2016-08-11,-61.04
2,Nitric Oxide,2016-08-12,-61.04
2,Nitric Oxide,2016-08-13,-61.04
2,Nitric Oxide,2016-08-14,-48.05
2,Nitric Oxide,2016-08-15,-48.05
2,Nitric Oxide,2016-08-16,-61.04
2,Nitric Oxide,2016-08-17,-74.03
2,Nitric Oxide,2016-08-18,-74.03
2,Nitric Oxide,2016-08-19,-74.03
2,Nitric Oxide,2016-08-20,-87.01
2,Nitric Oxide,2016-08-21,-87.01
2,Nitric Oxide,2016-08-22,-74.03
2,Nitric Oxide,2016-08-23,-61.04
2,Nitric Oxide,2016-08-24,-48.05
2,Nitric Oxide,2016-08-25,55.84
2,Nitric Oxide,2016-08-26,-22.08
2,Nitric Oxide,2016-08-27,-35.06
2,Nitric Oxide,2016-08-28,-74.03
2,Nitric Oxide,2016-08-29,-74.03
2,Nitric Oxide,2016-08-30,-35.06
2,Nitric Oxide,2016-08-31,-61.04
2,Nitric Oxide,2016-09-01,-22.08
2,Nitric Oxide,2016-09-02,-61.04
2,Nitric Oxide,2016-09-03,-22.08
2,Nitric Oxide,2016-09-04,-74.03
2,Nitric Oxide,2016-09-05,3.90
2,Nitric Oxide,2016-09-06,-9.09
2,Nitric Oxide,2016-09-07,0.00
2,Nitric Oxide,2016-09-08,0.00
2,Nitric Oxide,2016-09-09,-48.05
2,Nitric Oxide,2016-09-10,-48.05
2,Nitric Oxide,2016-09-11,3.90
2,Nitric Oxide,2016-09-12,-61.04
2,Nitric Oxide,2016-09-13,29.87
2,Nitric Oxide,2016-09-14,-61.04
2,Nitric Oxide,2016-09-15,55.84
2,Nitric Oxide,2016-09-16,-61.04
2,Nitric Oxide,2016-09-17,-35.06
2,Nitric Oxide,2016-09-18,-48.05
2,Nitric Oxide,2016-09-19,-48.05
2,Nitric Oxide,2016-09-20,3.90
2,Nitric Oxide,2016-09-21,29.87
2,Nitric Oxide,2016-09-22,-35.06
2,Nitric Oxide,2016-09-23,55.84
2,Nitric Oxide,2016-09-24,-74.03
2,Nitric Oxide,2016-09-25,-87.01
2,Nitric Oxide,2016-09-26,-48.05
2,Nitric Oxide,2016-09-27,-48.05
2,Nitric Oxide,2016-09-28,-61.04
2,Nitric Oxide,2016-09-29,-61.04
2,Nitric Oxide,2016-09-30,-35.06
2,Nitric Oxide,2016-10-01,-74.03
2,Nitric Oxide,2016-10-02,42.86
2,Nitric Oxide,2016-10-03,29.87
2,Nitric Oxide,2016-10-04,-35.06
2,Nitric Oxide,2016-10-05,-61.04
2,Nitric Oxide,2016-10-06,-35.06
2,Nitric Oxide,2016-10-07,-22.08
2,Nitric Oxide,2016-10-08,-48.05
2,Nitric Oxide,2016-10-09,-61.04
2,Nitric Oxide,2016-10-10,68.83
2,Nitric Oxide,2016-10-11,-9.09
2,Nitric Oxide,2016-10-12,-48.05
2,Nitric Oxide,2016-10-13,-9.09
2,Nitric Oxide,2016-10-14,55.84
2,Nitric Oxide,2016-10-15,-48.05
2,Nitric Oxide,2016-10-16,-87.01
2,Nitric Oxide,2016-10-17,-74.03
2,Nitric Oxide,2016-10-18,-61.04
2,Nitric Oxide,2016-10-19,-9.09
2,Nitric Oxide,2016-10-20,120.78
2,Nitric Oxide,2016-10-21,380.52
2,Nitric Oxide,2016-10-22,172.73
2,Nitric Oxide,2016-10-23,-74.03
2,Nitric Oxide,2016-10-24,3.90
2,Nitric Oxide,2016-10-25,237.66
2,Nitric Oxide,2016-10-26,16.88
2,Nitric Oxide,2016-10-27,42.86
2,Nitric Oxide,2016-10-28,-61.04
2,Nitric Oxide,2016-10-29,-35.06
2,Nitric Oxide,2016-10-30,-48.05
2,Nitric Oxide,2016-10-31,497.40
2,Nitric Oxide,2016-11-01,107.79
2,Nitric Oxide,2016-11-02,328.57
2,Nitric Oxide,2016-11-03,380.52
2,Nitric Oxide,2016-11-04,133.77
2,Nitric Oxide,2016-11-05,42.86
2,Nitric Oxide,2016-11-06,-35.06
2,Nitric Oxide,2016-11-07,3.90
2,Nitric Oxide,2016-11-08,133.77
2,Nitric Oxide,2016-11-09,-48.05
2,Nitric Oxide,2016-11-10,-35.06
2,Nitric Oxide,2016-11-11,198.70
2,Nitric Oxide,2016-11-12,-35.06
2,Nitric Oxide,2016-11-13,-9.09
2,Nitric Oxide,2016-11-14,-48.05
2,Nitric Oxide,2016-11-15,-48.05
2,Nitric Oxide,2016-11-16,-48.05
2,Nitric Oxide,2016-11-17,-9.09
2,Nitric Oxide,2016-11-18,302.60
2,Nitric Oxide,2016-11-19,263.64
2,Nitric Oxide,2016-11-20,-74.03
2,Nitric Oxide,2016-11-21,-9.09
2,Nitric Oxide,2016-11-22,0.00
2,Nitric Oxide,2016-11-23,0.00
2,Nitric Oxide,2016-11-24,0.00
2,Nitric Oxide,2016-11-25,-48.05
2,Nitric Oxide,2016-11-26,-61.04
2,Nitric Oxide,2016-11-27,-74.03
2,Nitric Oxide,2016-11-28,3.90
2,Nitric Oxide,2016-11-29,94.81
2,Nitric Oxide,2016-11-30,1276.62
2,Nitric Oxide,2016-12-01,731.17
2,Nitric Oxide,2016-12-02,1120.78
2,Nitric Oxide,2016-12-03,-35.06
2,Nitric Oxide,2016-12-04,-48.05
2,Nitric Oxide,2016-12-05,107.79
2,Nitric Oxide,2016-12-06,575.32
2,Nitric Oxide,2016-12-07,3.90
2,Nitric Oxide,2016-12-08,-9.09
2,Nitric Oxide,2016-12-09,81.82
2,Nitric Oxide,2016-12-10,-35.06
2,Nitric Oxide,2016-12-11,133.77
2,Nitric Oxide,2016-12-12,94.81
2,Nitric Oxide,2016-12-13,55.84
2,Nitric Oxide,2016-12-14,-9.09
2,Nitric Oxide,2016-12-15,-48.05
2,Nitric Oxide,2016-12-16,185.71
2,Nitric Oxide,2016-12-17,627.27
2,Nitric Oxide,2016-12-18,133.77
2,Nitric Oxide,2016-12-19,341.56
2,Nitric Oxide,2016-12-20,16.88
2,Nitric Oxide,2016-12-21,120.78
2,Nitric Oxide,2016-12-22,523.38
2,Nitric Oxide,2016-12-23,-74.03
2,Nitric Oxide,2016-12-24,-87.01
2,Nitric Oxide,2016-12-25,-87.01
2,Nitric Oxide,2016-12-26,-9.09
2,Nitric Oxide,2016-12-27,159.74
2,Nitric Oxide,2016-12-28,107.79
2,Nitric Oxide,2016-12-29,783.12
2,Nitric Oxide,2016-12-30,367.53
2,Nitric Oxide,2016-12-31,-9.09
3,Nitrogen Dioxide,2016-01-01,-3.08
3,Nitrogen Dioxide,2016-01-02,-16.30
3,Nitrogen Dioxide,2016-01-03,-20.70
3,Nitrogen Dioxide,2016-01-04,23.35
3,Nitrogen Dioxide,2016-01-05,93.83
3,Nitrogen Dioxide,2016-01-06,40.97
3,Nitrogen Dioxide,2016-01-07,18.94
3,Nitrogen Dioxide,2016-01-08,54.19
3,Nitrogen Dioxide,2016-01-09,-11.89
3,Nitrogen Dioxide,2016-01-10,-7.49
3,Nitrogen Dioxide,2016-01-11,85.02
3,Nitrogen Dioxide,2016-01-12,-16.30
3,Nitrogen Dioxide,2016-01-13,36.56
3,Nitrogen Dioxide,2016-01-14,54.19
3,Nitrogen Dioxide,2016-01-15,27.75
3,Nitrogen Dioxide,2016-01-16,129.07
3,Nitrogen Dioxide,2016-01-17,71.81
3,Nitrogen Dioxide,2016-01-18,5.73
3,Nitrogen Dioxide,2016-01-19,137.89
3,Nitrogen Dioxide,2016-01-20,155.51
3,Nitrogen Dioxide,2016-01-21,58.59
3,Nitrogen Dioxide,2016-01-22,-16.30
3,Nitrogen Dioxide,2016-01-23,14.54
3,Nitrogen Dioxide,2016-01-24,-7.49
3,Nitrogen Dioxide,2016-01-25,-11.89
3,Nitrogen Dioxide,2016-01-26,-33.92
3,Nitrogen Dioxide,2016-01-27,-16.30
3,Nitrogen Dioxide,2016-01-28,40.97
3,Nitrogen Dioxide,2016-01-29,-20.70
3,Nitrogen Dioxide,2016-01-30,-3.08
3,Nitrogen Dioxide,2016-01-31,-51.54
3,Nitrogen Dioxide,2016-02-01,-64.76
3,Nitrogen Dioxide,2016-02-02,-20.70
3,Nitrogen Dioxide,2016-02-03,0.00
3,Nitrogen Dioxide,2016-02-04,0.00
3,Nitrogen Dioxide,2016-02-05,5.73
3,Nitrogen Dioxide,2016-02-06,-16.30
3,Nitrogen Dioxide,2016-02-07,-29.52
3,Nitrogen Dioxide,2016-02-08,-60.35
3,Nitrogen Dioxide,2016-02-09,32.16
3,Nitrogen Dioxide,2016-02-10,67.40
3,Nitrogen Dioxide,2016-02-11,115.86
3,Nitrogen Dioxide,2016-02-12,49.78
3,Nitrogen Dioxide,2016-02-13,36.56
3,Nitrogen Dioxide,2016-02-14,1.32
3,Nitrogen Dioxide,2016-02-15,76.21
3,Nitrogen Dioxide,2016-02-16,71.81
3,Nitrogen Dioxide,2016-02-17,32.16
3,Nitrogen Dioxide,2016-02-18,93.83
3,Nitrogen Dioxide,2016-02-19,63.00
3,Nitrogen Dioxide,2016-02-20,-55.95
3,Nitrogen Dioxide,2016-02-21,-73.57
3,Nitrogen Dioxide,2016-02-22,10.13
3,Nitrogen Dioxide,2016-02-23,76.21
3,Nitrogen Dioxide,2016-02-24,76.21
3,Nitrogen Dioxide,2016-02-25,102.64
3,Nitrogen Dioxide,2016-02-26,89.43
3,Nitrogen Dioxide,2016-02-27,23.35
3,Nitrogen Dioxide,2016-02-28,10.13
3,Nitrogen Dioxide,2016-02-29,67.40
3,Nitrogen Dioxide,2016-03-01,-25.11
3,Nitrogen Dioxide,2016-03-02,-42.73
3,Nitrogen Dioxide,2016-03-03,-16.30
3,Nitrogen Dioxide,2016-03-04,32.16
3,Nitrogen Dioxide,2016-03-05,-7.49
3,Nitrogen Dioxide,2016-03-06,1.32
3,Nitrogen Dioxide,2016-03-07,54.19
3,Nitrogen Dioxide,2016-03-08,76.21
3,Nitrogen Dioxide,2016-03-09,-33.92
3,Nitrogen Dioxide,2016-03-10,49.78
3,Nitrogen Dioxide,2016-03-11,137.89
3,Nitrogen Dioxide,2016-03-12,120.26
3,Nitrogen Dioxide,2016-03-13,45.37
3,Nitrogen Dioxide,2016-03-14,10.13
3,Nitrogen Dioxide,2016-03-15,32.16
3,Nitrogen Dioxide,2016-03-16,-11.89
3,Nitrogen Dioxide,2016-03-17,27.75
3,Nitrogen Dioxide,2016-03-18,76.21
3,Nitrogen Dioxide,2016-03-19,-3.08
3,Nitrogen Dioxide,2016-03-20,23.35
3,Nitrogen Dioxide,2016-03-21,63.00
3,Nitrogen Dioxide,2016-03-22,67.40
3,Nitrogen Dioxide,2016-03-23,71.81
3,Nitrogen Dioxide,2016-03-24,36.56
3,Nitrogen Dioxide,2016-03-25,-7.49
3,Nitrogen Dioxide,2016-03-26,-38.33
3,Nitrogen Dioxide,2016-03-27,-42.73
3,Nitrogen Dioxide,2016-03-28,-47.14
3,Nitrogen Dioxide,2016-03-29,1.32
3,Nitrogen Dioxide,2016-03-30,32.16
3,Nitrogen Dioxide,2016-03-31,36.56
3,Nitrogen Dioxide,2016-04-01,18.94
3,Nitrogen Dioxide,2016-04-02,-29.52
3,Nitrogen Dioxide,2016-04-03,-16.30
3,Nitrogen Dioxide,2016-04-04,10.13
3,Nitrogen Dioxide,2016-04-05,10.13
3,Nitrogen Dioxide,2016-04-06,-33.92
3,Nitrogen Dioxide,2016-04-07,-29.52
3,Nitrogen Dioxide,2016-04-08,5.73
3,Nitrogen Dioxide,2016-04-09,1.32
3,Nitrogen Dioxide,2016-04-10,-25.11
3,Nitrogen Dioxide,2016-04-11,71.81
3,Nitrogen Dioxide,2016-04-12,76.21
3,Nitrogen Dioxide,2016-04-13,102.64
3,Nitrogen Dioxide,2016-04-14,-7.49
3,Nitrogen Dioxide,2016-04-15,-11.89
3,Nitrogen Dioxide,2016-04-16,-29.52
3,Nitrogen Dioxide,2016-04-17,-20.70
3,Nitrogen Dioxide,2016-04-18,23.35
3,Nitrogen Dioxide,2016-04-19,1.32
3,Nitrogen Dioxide,2016-04-20,-3.08
3,Nitrogen Dioxide,2016-04-21,14.54
3,Nitrogen Dioxide,2016-04-22,5.73
3,Nitrogen Dioxide,2016-04-23,-33.92
3,Nitrogen Dioxide,2016-04-24,-47.14
3,Nitrogen Dioxide,2016-04-25,-47.14
3,Nitrogen Dioxide,2016-04-26,-29.52
3,Nitrogen Dioxide,2016-04-27,-3.08
3,Nitrogen Dioxide,2016-04-28,-3.08
3,Nitrogen Dioxide,2016-04-29,-20.70
3,Nitrogen Dioxide,2016-04-30,-55.95
3,Nitrogen Dioxide,2016-05-01,1.32
3,Nitrogen Dioxide,2016-05-02,-42.73
3,Nitrogen Dioxide,2016-05-03,-25.11
3,Nitrogen Dioxide,2016-05-04,5.73
3,Nitrogen Dioxide,2016-05-05,23.35
3,Nitrogen Dioxide,2016-05-06,67.40
3,Nitrogen Dioxide,2016-05-07,5.73
3,Nitrogen Dioxide,2016-05-08,-38.33
3,Nitrogen Dioxide,2016-05-09,27.75
3,Nitrogen Dioxide,2016-05-10,54.19
3,Nitrogen Dioxide,2016-05-11,40.97
3,Nitrogen Dioxide,2016-05-12,-16.30
3,Nitrogen Dioxide,2016-05-13,-33.92
3,Nitrogen Dioxide,2016-05-14,-29.52
3,Nitrogen Dioxide,2016-05-15,-16.30
3,Nitrogen Dioxide,2016-05-16,-25.11
3,Nitrogen Dioxide,2016-05-17,-11.89
3,Nitrogen Dioxide,2016-05-18,-25.11
3,Nitrogen Dioxide,2016-05-19,-16.30
3,Nitrogen Dioxide,2016-05-20,-33.92
3,Nitrogen Dioxide,2016-05-21,-16.30
3,Nitrogen Dioxide,2016-05-22,-16.30
3,Nitrogen Dioxide,2016-05-23,-7.49
3,Nitrogen Dioxide,2016-05-24,-33.92
3,Nitrogen Dioxide,2016-05-25,-7.49
3,Nitrogen Dioxide,2016-05-26,-16.30
3,Nitrogen Dioxide,2016-05-27,10.13
3,Nitrogen Dioxide,2016-05-28,-20.70
3,Nitrogen Dioxide,2016-05-29,-33.92
3,Nitrogen Dioxide,2016-05-30,-11.89
3,Nitrogen Dioxide,2016-05-31,-38.33
3,Nitrogen Dioxide,2016-06-01,-33.92
3,Nitrogen Dioxide,2016-06-02,-29.52
3,Nitrogen Dioxide,2016-06-03,-7.49
3,Nitrogen Dioxide,2016-06-04,40.97
3,Nitrogen Dioxide,2016-06-05,-38.33
3,Nitrogen Dioxide,2016-06-06,-3.08
3,Nitrogen Dioxide,2016-06-07,-11.89
3,Nitrogen Dioxide,2016-06-08,5.73
3,Nitrogen Dioxide,2016-06-09,1.32
3,Nitrogen Dioxide,2016-06-10,-3.08
3,Nitrogen Dioxide,2016-06-11,-11.89
3,Nitrogen Dioxide,2016-06-12,-60.35
3,Nitrogen Dioxide,2016-06-13,-38.33
3,Nitrogen Dioxide,2016-06-14,-42.73
3,Nitrogen Dioxide,2016-06-15,14.54
3,Nitrogen Dioxide,2016-06-16,1.32
3,Nitrogen Dioxide,2016-06-17,5.73
3,Nitrogen Dioxide,2016-06-18,-25.11
3,Nitrogen Dioxide,2016-06-19,-20.70
3,Nitrogen Dioxide,2016-06-20,-42.73
3,Nitrogen Dioxide,2016-06-21,-33.92
3,Nitrogen Dioxide,2016-06-22,-16.30
3,Nitrogen Dioxide,2016-06-23,-29.52
3,Nitrogen Dioxide,2016-06-24,-42.73
3,Nitrogen Dioxide,2016-06-25,-38.33
3,Nitrogen Dioxide,2016-06-26,-47.14
3,Nitrogen Dioxide,2016-06-27,-51.54
3,Nitrogen Dioxide,2016-06-28,-25.11
3,Nitrogen Dioxide,2016-06-29,-16.30
3,Nitrogen Dioxide,2016-06-30,5.73
3,Nitrogen Dioxide,2016-07-01,-47.14
3,Nitrogen Dioxide,2016-07-02,-38.33
3,Nitrogen Dioxide,2016-07-03,-42.73
3,Nitrogen Dioxide,2016-07-04,-42.73
3,Nitrogen Dioxide,2016-07-05,-55.95
3,Nitrogen Dioxide,2016-07-06,-25.11
3,Nitrogen Dioxide,2016-07-07,-33.92
3,Nitrogen Dioxide,2016-07-08,-55.95
3,Nitrogen Dioxide,2016-07-09,-38.33
3,Nitrogen Dioxide,2016-07-10,-73.57
3,Nitrogen Dioxide,2016-07-11,-64.76
3,Nitrogen Dioxide,2016-07-12,-42.73
3,Nitrogen Dioxide,2016-07-13,-25.11
3,Nitrogen Dioxide,2016-07-14,-33.92
3,Nitrogen Dioxide,2016-07-15,-38.33
3,Nitrogen Dioxide,2016-07-16,-51.54
3,Nitrogen Dioxide,2016-07-17,-60.35
3,Nitrogen Dioxide,2016-07-18,-29.52
3,Nitrogen Dioxide,2016-07-19,-3.08
3,Nitrogen Dioxide,2016-07-20,-33.92
3,Nitrogen Dioxide,2016-07-21,-42.73
3,Nitrogen Dioxide,2016-07-22,-11.89
3,Nitrogen Dioxide,2016-07-23,-47.14
3,Nitrogen Dioxide,2016-07-24,-64.76
3,Nitrogen Dioxide,2016-07-25,-60.35
3,Nitrogen Dioxide,2016-07-26,-42.73
3,Nitrogen Dioxide,2016-07-27,-55.95
3,Nitrogen Dioxide,2016-07-28,-33.92
3,Nitrogen Dioxide,2016-07-29,-51.54
3,Nitrogen Dioxide,2016-07-30,-38.33
3,Nitrogen Dioxide,2016-07-31,-51.54
3,Nitrogen Dioxide,2016-08-01,0.00
3,Nitrogen Dioxide,2016-08-02,0.00
3,Nitrogen Dioxide,2016-08-03,-73.57
3,Nitrogen Dioxide,2016-08-04,-47.14
3,Nitrogen Dioxide,2016-08-05,-25.11
3,Nitrogen Dioxide,2016-08-06,-33.92
3,Nitrogen Dioxide,2016-08-07,-69.16
3,Nitrogen Dioxide,2016-08-08,-42.73
3,Nitrogen Dioxide,2016-08-09,-47.14
3,Nitrogen Dioxide,2016-08-10,-33.92
3,Nitrogen Dioxide,2016-08-11,-33.92
3,Nitrogen Dioxide,2016-08-12,-51.54
3,Nitrogen Dioxide,2016-08-13,-47.14
3,Nitrogen Dioxide,2016-08-14,-16.30
3,Nitrogen Dioxide,2016-08-15,-11.89
3,Nitrogen Dioxide,2016-08-16,-3.08
3,Nitrogen Dioxide,2016-08-17,1.32
3,Nitrogen Dioxide,2016-08-18,-7.49
3,Nitrogen Dioxide,2016-08-19,-47.14
3,Nitrogen Dioxide,2016-08-20,-77.97
3,Nitrogen Dioxide,2016-08-21,-69.16
3,Nitrogen Dioxide,2016-08-22,-47.14
3,Nitrogen Dioxide,2016-08-23,-16.30
3,Nitrogen Dioxide,2016-08-24,-16.30
3,Nitrogen Dioxide,2016-08-25,14.54
3,Nitrogen Dioxide,2016-08-26,-16.30
3,Nitrogen Dioxide,2016-08-27,10.13
3,Nitrogen Dioxide,2016-08-28,-47.14
3,Nitrogen Dioxide,2016-08-29,-42.73
3,Nitrogen Dioxide,2016-08-30,-7.49
3,Nitrogen Dioxide,2016-08-31,-29.52
3,Nitrogen Dioxide,2016-09-01,-20.70
3,Nitrogen Dioxide,2016-09-02,-25.11
3,Nitrogen Dioxide,2016-09-03,-3.08
3,Nitrogen Dioxide,2016-09-04,-55.95
3,Nitrogen Dioxide,2016-09-05,-11.89
3,Nitrogen Dioxide,2016-09-06,-20.70
3,Nitrogen Dioxide,2016-09-07,0.00
3,Nitrogen Dioxide,2016-09-08,0.00
3,Nitrogen Dioxide,2016-09-09,-38.33
3,Nitrogen Dioxide,2016-09-10,-25.11
3,Nitrogen Dioxide,2016-09-11,-29.52
3,Nitrogen Dioxide,2016-09-12,-29.52
3,Nitrogen Dioxide,2016-09-13,32.16
3,Nitrogen Dioxide,2016-09-14,-3.08
3,Nitrogen Dioxide,2016-09-15,10.13
3,Nitrogen Dioxide,2016-09-16,-47.14
3,Nitrogen Dioxide,2016-09-17,-20.70
3,Nitrogen Dioxide,2016-09-18,-33.92
3,Nitrogen Dioxide,2016-09-19,-25.11
3,Nitrogen Dioxide,2016-09-20,10.13
3,Nitrogen Dioxide,2016-09-21,-3.08
3,Nitrogen Dioxide,2016-09-22,-3.08
3,Nitrogen Dioxide,2016-09-23,10.13
3,Nitrogen Dioxide,2016-09-24,-47.14
3,Nitrogen Dioxide,2016-09-25,-64.76
3,Nitrogen Dioxide,2016-09-26,-11.89
3,Nitrogen Dioxide,2016-09-27,-29.52
3,Nitrogen Dioxide,2016-09-28,-38.33
3,Nitrogen Dioxide,2016-09-29,-33.92
3,Nitrogen Dioxide,2016-09-30,-7.49
3,Nitrogen Dioxide,2016-10-01,-29.52
3,Nitrogen Dioxide,2016-10-02,1.32
3,Nitrogen Dioxide,2016-10-03,1.32
3,Nitrogen Dioxide,2016-10-04,5.73
3,Nitrogen Dioxide,2016-10-05,-33.92
3,Nitrogen Dioxide,2016-10-06,-7.49
3,Nitrogen Dioxide,2016-10-07,10.13
3,Nitrogen Dioxide,2016-10-08,-11.89
3,Nitrogen Dioxide,2016-10-09,-20.70
3,Nitrogen Dioxide,2016-10-10,23.35
3,Nitrogen Dioxide,2016-10-11,10.13
3,Nitrogen Dioxide,2016-10-12,-16.30
3,Nitrogen Dioxide,2016-10-13,-7.49
3,Nitrogen Dioxide,2016-10-14,27.75
3,Nitrogen Dioxide,2016-10-15,14.54
3,Nitrogen Dioxide,2016-10-16,-47.14
3,Nitrogen Dioxide,2016-10-17,-25.11
3,Nitrogen Dioxide,2016-10-18,-11.89
3,Nitrogen Dioxide,2016-10-19,32.16
3,Nitrogen Dioxide,2016-10-20,63.00
3,Nitrogen Dioxide,2016-10-21,80.62
3,Nitrogen Dioxide,2016-10-22,45.37
3,Nitrogen Dioxide,2016-10-23,-33.92
3,Nitrogen Dioxide,2016-10-24,27.75
3,Nitrogen Dioxide,2016-10-25,40.97
3,Nitrogen Dioxide,2016-10-26,49.78
3,Nitrogen Dioxide,2016-10-27,10.13
3,Nitrogen Dioxide,2016-10-28,10.13
3,Nitrogen Dioxide,2016-10-29,23.35
3,Nitrogen Dioxide,2016-10-30,1.32
3,Nitrogen Dioxide,2016-10-31,54.19
3,Nitrogen Dioxide,2016-11-01,32.16
3,Nitrogen Dioxide,2016-11-02,76.21
3,Nitrogen Dioxide,2016-11-03,93.83
3,Nitrogen Dioxide,2016-11-04,111.45
3,Nitrogen Dioxide,2016-11-05,76.21
3,Nitrogen Dioxide,2016-11-06,10.13
3,Nitrogen Dioxide,2016-11-07,27.75
3,Nitrogen Dioxide,2016-11-08,54.19
3,Nitrogen Dioxide,2016-11-09,10.13
